query_id,user_id,timestamp,user_age,user_location,device,account_type,intention,query_text,response_time,satisfaction_score
15350,10149,2022-12-05 20:00:00,38,rural,mobile,checking,report_fraud,I think my card was stolen.,10,4
15351,9968,2022-04-07 09:00:00,47,urban,app,checking,payment_issue,Bill payment error. 101,29,4
15352,4863,2022-03-04 08:00:00,78,urban,mobile,savings,loan_inquiry,What are loan rates? 820,16,5
15353,9180,2023-10-02 18:00:00,80,urban,mobile,savings,loan_inquiry,Check eligibility for mortgage. 923,44,1
15354,5856,2023-04-25 11:00:00,55,rural,mobile,credit,card_activation,How to activate debit card? 154,54,1
15355,17588,2023-09-01 13:00:00,59,urban,web,credit,card_activation,Activate my new credit card. 598,39,3
15356,1120,2022-06-10 11:00:00,75,urban,app,savings,check_balance,Check my account balance please.,44,1
15357,3976,2022-03-10 13:00:00,47,urban,app,savings,card_activation,Card activation code. 153,15,3
15358,12920,2022-12-25 18:00:00,43,rural,mobile,checking,payment_issue,Bill payment error.,30,3
15359,9603,2023-10-14 13:00:00,23,urban,web,checking,open_account,Apply for checking account.,56,1
15360,12696,2023-07-27 17:00:00,40,rural,mobile,savings,check_balance,What's my current balance?,40,1
15361,1293,2022-08-20 15:00:00,24,urban,web,checking,report_fraud,Unauthorized charge on my account.,31,2
15362,9387,2022-12-20 10:00:00,80,rural,web,checking,check_balance,What's my current balance? 120,40,2
15363,10141,2023-10-06 13:00:00,46,urban,mobile,savings,check_balance,How much money do I have left? 331,11,4
15364,18602,2022-01-15 18:00:00,61,urban,mobile,credit,check_balance,What's my current balance?,27,4
15365,11773,2022-07-17 10:00:00,37,urban,app,savings,loan_inquiry,Apply for personal loan.,17,3
15366,6591,2022-10-09 10:00:00,28,urban,mobile,savings,loan_inquiry,Check eligibility for mortgage. 52,19,5
15367,13978,2022-10-19 08:00:00,23,urban,mobile,savings,payment_issue,Bill payment error. 459,27,2
15368,17402,2023-03-13 17:00:00,37,rural,web,checking,open_account,Apply for checking account.,28,2
15369,5177,2023-08-22 14:00:00,67,urban,web,checking,check_balance,Check my account balance please. 578,60,2
15370,19975,2022-11-10 11:00:00,44,urban,mobile,credit,payment_issue,Payment not going through.,51,2
15371,12400,2023-01-12 09:00:00,47,rural,web,savings,loan_inquiry,Check eligibility for mortgage. 981,34,2
15372,6648,2023-10-02 16:00:00,33,urban,mobile,credit,open_account,How to open a new account?,53,1
15373,6016,2023-02-17 08:00:00,65,rural,app,checking,loan_inquiry,Check eligibility for mortgage. 848,18,4
15374,15846,2022-09-18 10:00:00,73,urban,mobile,savings,transfer_money,Make a wire transfer. 324,25,4
15375,18474,2023-07-29 18:00:00,50,urban,app,savings,open_account,How to open a new account?,34,2
15376,2057,2023-07-09 16:00:00,32,urban,app,checking,card_activation,Card activation code.,40,2
15377,12177,2023-10-19 11:00:00,49,urban,web,checking,card_activation,Activate my new credit card. 708,30,1
15378,10004,2023-11-07 11:00:00,38,urban,web,credit,loan_inquiry,Apply for personal loan.,34,1
15379,13748,2022-07-27 19:00:00,52,urban,app,credit,loan_inquiry,Apply for personal loan. 249,39,3
15380,3115,2022-03-21 09:00:00,71,urban,app,checking,card_activation,Activate my new credit card. 585,54,1
15381,13443,2023-08-30 14:00:00,57,urban,app,checking,card_activation,Card activation code.,16,4
15382,7384,2022-06-06 14:00:00,18,rural,app,credit,report_fraud,I think my card was stolen. 970,12,3
15383,1630,2022-04-16 15:00:00,43,urban,mobile,checking,report_fraud,I think my card was stolen. 224,46,2
15384,17928,2022-08-10 17:00:00,69,rural,mobile,credit,loan_inquiry,Check eligibility for mortgage.,47,1
15385,18289,2022-10-14 11:00:00,53,urban,web,savings,check_balance,How much money do I have left? 449,15,3
15386,17821,2022-07-02 17:00:00,44,urban,mobile,checking,card_activation,Activate my new credit card. 888,35,2
15387,3318,2022-09-27 11:00:00,71,urban,mobile,checking,card_activation,Activate my new credit card. 326,39,2
15388,11252,2023-08-01 20:00:00,34,urban,app,credit,report_fraud,Report fraudulent transaction. 402,30,3
15389,4117,2022-04-15 13:00:00,77,urban,web,checking,open_account,How to open a new account?,45,2
15390,9624,2022-05-10 08:00:00,32,rural,mobile,credit,report_fraud,Unauthorized charge on my account. 851,16,4
15391,6124,2023-06-19 09:00:00,64,urban,mobile,checking,transfer_money,Send money to friend. 222,27,4
15392,3062,2023-08-25 08:00:00,39,urban,mobile,savings,loan_inquiry,Apply for personal loan.,14,3
15393,8090,2023-10-23 11:00:00,43,urban,app,savings,payment_issue,Payment not going through.,49,1
15394,3732,2023-01-28 18:00:00,26,urban,web,savings,open_account,How to open a new account? 490,56,2
15395,6328,2022-12-05 08:00:00,50,rural,web,savings,check_balance,How much money do I have left? 153,57,2
15396,16362,2023-08-13 10:00:00,77,rural,mobile,checking,payment_issue,Payment not going through.,43,2
15397,15908,2023-08-30 14:00:00,76,rural,web,credit,payment_issue,Bill payment error.,28,3
15398,19702,2023-09-12 09:00:00,28,rural,app,checking,loan_inquiry,What are loan rates?,60,2
15399,2047,2022-10-11 19:00:00,36,urban,mobile,credit,card_activation,Activate my new credit card.,36,3
15400,19529,2023-09-23 15:00:00,77,rural,app,savings,loan_inquiry,What are loan rates?,13,4
15401,19606,2023-11-16 16:00:00,38,urban,mobile,savings,open_account,Open savings account online. 511,16,3
15402,11333,2023-04-30 17:00:00,59,urban,mobile,checking,payment_issue,Payment not going through.,13,5
15403,5065,2022-08-03 11:00:00,19,urban,mobile,checking,report_fraud,Report fraudulent transaction.,18,5
15404,9446,2022-06-22 08:00:00,28,urban,mobile,checking,open_account,How to open a new account?,38,2
15405,723,2022-01-03 09:00:00,68,rural,mobile,savings,loan_inquiry,Apply for personal loan. 833,46,1
15406,13290,2022-08-26 17:00:00,67,rural,mobile,savings,report_fraud,Unauthorized charge on my account. 727,40,2
15407,15211,2022-08-10 10:00:00,80,rural,mobile,checking,open_account,Apply for checking account. 772,18,3
15408,7565,2022-04-04 12:00:00,21,urban,mobile,credit,payment_issue,Payment not going through. 810,30,3
15409,8276,2023-09-22 18:00:00,25,urban,mobile,checking,open_account,Open savings account online.,58,2
15410,3820,2022-05-31 12:00:00,64,urban,mobile,credit,card_activation,Activate my new credit card. 754,32,3
15411,3365,2022-05-27 09:00:00,26,urban,mobile,savings,check_balance,What's my current balance?,40,1
15412,4319,2022-06-18 18:00:00,57,urban,mobile,checking,payment_issue,Bill payment error. 381,45,1
15413,19165,2023-05-02 17:00:00,59,urban,mobile,checking,transfer_money,Transfer $100 to my savings. 310,52,1
15414,11480,2022-01-01 12:00:00,59,urban,mobile,credit,report_fraud,I think my card was stolen.,27,3
15415,7399,2022-11-28 11:00:00,18,urban,app,credit,open_account,Apply for checking account.,59,1
15416,2453,2022-03-21 12:00:00,42,urban,mobile,checking,check_balance,Check my account balance please.,12,5
15417,426,2022-02-23 16:00:00,22,rural,mobile,credit,loan_inquiry,What are loan rates?,22,4
15418,13866,2022-05-21 12:00:00,65,urban,app,credit,report_fraud,I think my card was stolen. 976,19,4
15419,13508,2023-06-08 10:00:00,31,urban,app,credit,open_account,How to open a new account? 24,26,2
15420,8800,2023-03-27 10:00:00,51,urban,mobile,credit,card_activation,Card activation code. 547,60,1
15421,2125,2023-03-12 14:00:00,26,rural,mobile,savings,report_fraud,Report fraudulent transaction.,48,1
15422,17685,2023-11-12 17:00:00,79,urban,web,savings,open_account,How to open a new account? 929,17,4
15423,5016,2023-04-29 11:00:00,51,urban,mobile,credit,card_activation,Activate my new credit card. 355,25,2
15424,8658,2022-12-01 13:00:00,65,rural,app,credit,loan_inquiry,What are loan rates?,25,3
15425,18349,2022-11-06 15:00:00,34,urban,mobile,credit,loan_inquiry,Check eligibility for mortgage. 997,17,5
15426,10732,2023-05-28 11:00:00,52,urban,mobile,checking,loan_inquiry,Check eligibility for mortgage. 695,53,1
15427,18745,2022-05-01 15:00:00,55,urban,mobile,savings,payment_issue,Why was my payment declined? 963,39,1
15428,18424,2022-09-04 11:00:00,52,urban,mobile,savings,card_activation,Card activation code.,56,1
15429,16309,2023-07-28 13:00:00,55,urban,mobile,savings,card_activation,How to activate debit card? 833,36,1
15430,17569,2023-02-07 18:00:00,68,urban,mobile,credit,open_account,Apply for checking account.,12,4
15431,14644,2023-01-22 12:00:00,64,urban,app,credit,loan_inquiry,Apply for personal loan.,18,3
15432,3935,2023-01-30 16:00:00,43,urban,web,credit,check_balance,What's my current balance?,16,3
15433,11410,2023-12-25 13:00:00,67,urban,mobile,checking,check_balance,Check my account balance please.,43,2
15434,8173,2023-05-01 12:00:00,51,rural,web,checking,open_account,Open savings account online. 560,17,4
15435,778,2022-12-30 16:00:00,69,rural,app,savings,transfer_money,Make a wire transfer. 683,14,3
15436,19764,2022-11-16 20:00:00,79,rural,app,savings,card_activation,How to activate debit card? 271,28,2
15437,15906,2023-06-19 17:00:00,68,urban,web,credit,loan_inquiry,Check eligibility for mortgage.,51,1
15438,2419,2022-11-21 13:00:00,73,urban,mobile,credit,transfer_money,Send money to friend.,52,1
15439,12455,2023-06-28 17:00:00,66,rural,mobile,checking,check_balance,What's my current balance?,12,3
15440,2440,2022-03-22 16:00:00,23,urban,web,credit,payment_issue,Bill payment error. 630,21,3
15441,7805,2023-09-12 15:00:00,55,urban,mobile,savings,loan_inquiry,What are loan rates? 709,58,1
15442,13024,2022-08-08 19:00:00,22,rural,mobile,savings,open_account,How to open a new account? 462,35,3
15443,14827,2022-06-20 09:00:00,29,urban,web,checking,report_fraud,I think my card was stolen. 211,45,1
15444,13213,2023-10-11 09:00:00,31,urban,web,savings,transfer_money,Transfer $100 to my savings.,22,4
15445,1990,2022-10-12 17:00:00,27,rural,web,checking,check_balance,Check my account balance please.,51,1
15446,7869,2023-12-30 16:00:00,47,rural,mobile,savings,loan_inquiry,What are loan rates?,19,5
15447,9259,2022-05-27 18:00:00,28,urban,mobile,savings,open_account,Apply for checking account. 983,49,2
15448,945,2023-03-24 17:00:00,29,rural,mobile,savings,transfer_money,Transfer $100 to my savings. 607,59,1
15449,18282,2023-07-28 20:00:00,57,rural,mobile,checking,check_balance,How much money do I have left?,58,1
15450,5151,2023-03-29 20:00:00,44,urban,mobile,credit,report_fraud,I think my card was stolen.,16,5
15451,18082,2023-05-17 08:00:00,18,urban,mobile,checking,report_fraud,Unauthorized charge on my account.,21,2
15452,11007,2023-12-13 10:00:00,78,urban,web,credit,report_fraud,Report fraudulent transaction. 317,36,3
15453,10681,2022-09-14 09:00:00,45,urban,web,checking,card_activation,How to activate debit card? 821,12,4
15454,15205,2023-12-03 13:00:00,70,urban,mobile,credit,open_account,Open savings account online. 404,37,1
15455,1666,2022-05-04 16:00:00,37,rural,mobile,savings,report_fraud,Report fraudulent transaction. 366,37,1
15456,12812,2023-07-26 14:00:00,41,rural,mobile,credit,payment_issue,Why was my payment declined? 796,54,1
15457,8952,2023-03-22 16:00:00,44,urban,web,savings,check_balance,Check my account balance please. 623,32,2
15458,10350,2023-10-30 14:00:00,27,urban,mobile,credit,open_account,How to open a new account? 429,21,4
15459,9544,2022-12-23 20:00:00,44,urban,mobile,credit,open_account,Apply for checking account.,23,4
15460,9461,2022-07-02 11:00:00,51,urban,mobile,savings,card_activation,Activate my new credit card.,29,3
15461,1786,2022-01-26 18:00:00,59,urban,mobile,credit,loan_inquiry,Check eligibility for mortgage. 636,41,1
15462,5949,2023-01-10 18:00:00,40,urban,mobile,credit,loan_inquiry,What are loan rates?,12,3
15463,14499,2023-04-23 11:00:00,33,rural,mobile,checking,card_activation,How to activate debit card?,41,1
15464,18992,2023-11-18 18:00:00,67,urban,web,checking,card_activation,Activate my new credit card.,11,5
15465,2631,2022-12-21 11:00:00,41,urban,app,savings,check_balance,What's my current balance?,18,3
15466,7661,2023-03-11 14:00:00,80,urban,mobile,credit,report_fraud,Unauthorized charge on my account.,20,3
15467,239,2022-08-07 17:00:00,44,urban,web,savings,check_balance,Check my account balance please.,46,2
15468,19921,2023-09-24 15:00:00,76,rural,app,credit,payment_issue,Bill payment error.,46,2
15469,13892,2023-07-28 10:00:00,54,urban,app,checking,card_activation,Activate my new credit card.,18,3
15470,9339,2022-07-15 19:00:00,29,rural,mobile,savings,report_fraud,Report fraudulent transaction. 83,19,3
15471,9750,2023-01-27 15:00:00,51,urban,app,credit,report_fraud,Report fraudulent transaction.,27,3
15472,10350,2023-01-19 18:00:00,50,urban,mobile,savings,loan_inquiry,What are loan rates? 491,33,1
15473,13583,2022-07-03 11:00:00,74,urban,mobile,credit,open_account,How to open a new account?,36,2
15474,11644,2022-01-11 10:00:00,51,urban,mobile,checking,payment_issue,Why was my payment declined? 963,19,5
15475,12246,2022-07-20 17:00:00,61,urban,web,savings,report_fraud,Unauthorized charge on my account. 864,39,1
15476,7900,2023-03-29 18:00:00,28,rural,web,savings,check_balance,What's my current balance?,40,1
15477,7146,2023-01-05 08:00:00,78,urban,mobile,checking,payment_issue,Why was my payment declined? 609,46,1
15478,5862,2023-06-23 12:00:00,50,urban,web,credit,report_fraud,Report fraudulent transaction. 10,18,5
15479,13052,2022-07-19 10:00:00,45,rural,mobile,checking,transfer_money,Send money to friend. 269,27,3
15480,16633,2022-01-06 12:00:00,28,rural,web,checking,report_fraud,Unauthorized charge on my account. 821,15,3
15481,12322,2023-08-24 08:00:00,56,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 785,44,2
15482,4324,2022-11-14 16:00:00,48,urban,app,checking,card_activation,How to activate debit card? 978,22,3
15483,2861,2022-12-03 12:00:00,47,urban,app,checking,report_fraud,Report fraudulent transaction. 751,26,4
15484,17108,2022-04-07 15:00:00,39,urban,app,savings,loan_inquiry,What are loan rates? 474,42,1
15485,14920,2023-01-13 12:00:00,25,urban,mobile,checking,transfer_money,Make a wire transfer.,15,3
15486,570,2022-09-17 16:00:00,64,urban,app,savings,card_activation,How to activate debit card?,16,4
15487,8412,2023-05-30 09:00:00,75,urban,web,credit,open_account,How to open a new account? 282,22,2
15488,9587,2022-01-14 17:00:00,20,rural,mobile,checking,check_balance,Check my account balance please.,31,1
15489,19219,2023-09-14 16:00:00,36,urban,web,credit,transfer_money,Send money to friend. 723,39,2
15490,2123,2022-10-07 09:00:00,39,rural,mobile,savings,card_activation,How to activate debit card? 364,56,1
15491,14410,2022-02-04 14:00:00,55,rural,web,credit,transfer_money,Send money to friend.,30,1
15492,3090,2023-10-25 12:00:00,20,urban,web,savings,loan_inquiry,Apply for personal loan.,37,2
15493,14243,2022-10-09 14:00:00,39,urban,app,credit,payment_issue,Why was my payment declined? 171,59,1
15494,7211,2023-10-20 11:00:00,30,urban,app,credit,loan_inquiry,Check eligibility for mortgage. 916,35,1
15495,16434,2023-05-06 13:00:00,66,urban,mobile,credit,check_balance,How much money do I have left? 264,18,5
15496,515,2023-02-12 17:00:00,50,rural,web,savings,transfer_money,Send money to friend. 967,14,5
15497,10984,2022-02-14 11:00:00,32,urban,web,checking,loan_inquiry,Check eligibility for mortgage. 988,32,2
15498,10971,2023-12-14 08:00:00,22,urban,web,savings,open_account,How to open a new account?,44,1
15499,10811,2023-12-23 10:00:00,69,urban,mobile,credit,check_balance,What's my current balance?,53,1
15500,10030,2022-09-17 10:00:00,28,urban,app,credit,report_fraud,Unauthorized charge on my account.,40,1
15501,4672,2022-10-08 10:00:00,51,urban,mobile,savings,open_account,Open savings account online. 646,39,2
15502,17550,2023-10-03 14:00:00,47,urban,app,credit,open_account,Apply for checking account.,34,3
15503,10442,2022-02-28 10:00:00,78,urban,web,checking,payment_issue,Why was my payment declined? 517,33,2
15504,415,2023-08-09 17:00:00,20,urban,mobile,savings,check_balance,What's my current balance? 632,15,4
15505,15094,2022-02-01 17:00:00,65,rural,mobile,credit,check_balance,How much money do I have left? 531,52,2
15506,17489,2023-04-28 19:00:00,76,rural,app,savings,payment_issue,Why was my payment declined?,17,3
15507,19741,2023-09-15 20:00:00,18,rural,app,savings,report_fraud,Report fraudulent transaction. 287,15,5
15508,2417,2023-10-10 09:00:00,46,urban,app,credit,payment_issue,Why was my payment declined? 194,19,5
15509,5612,2023-04-11 19:00:00,39,rural,app,savings,payment_issue,Why was my payment declined? 366,20,2
15510,15232,2023-05-18 11:00:00,75,urban,app,savings,open_account,Open savings account online. 947,52,2
15511,8396,2022-06-27 17:00:00,47,urban,app,checking,report_fraud,I think my card was stolen.,54,1
